ds,holiday,lower_window,upper_window
2019/08/12 3:00:00,holiday,0,1
2019/08/12 4:00:00,holiday,0,1
2019/08/12 5:00:00,holiday,0,1
2019/08/12 6:00:00,holiday,0,1
2019/08/12 7:00:00,holiday,0,1
2019/08/12 8:00:00,holiday,0,1
2019/08/12 9:00:00,holiday,0,1
2019/08/13 0:00:00,holiday,0,1
2019/08/13 1:00:00,holiday,0,1
2019/08/13 10:00:00,holiday,0,1
2019/08/13 11:00:00,holiday,0,1
2019/08/13 12:00:00,holiday,0,1
2019/08/13 13:00:00,hotday,0,1
2019/08/13 13:00:00,holiday,0,1
2019/08/13 14:00:00,hotday,0,1
2019/08/13 14:00:00,holiday,0,1
2019/08/13 15:00:00,holiday,0,1
2019/08/13 16:00:00,holiday,0,1
2019/08/13 17:00:00,holiday,0,1
2019/08/13 18:00:00,holiday,0,1
2019/08/13 19:00:00,holiday,0,1
2019/08/13 2:00:00,holiday,0,1
2019/08/13 20:00:00,holiday,0,1
2019/08/13 21:00:00,holiday,0,1
2019/08/13 22:00:00,holiday,0,1
2019/08/13 23:00:00,holiday,0,1
2019/08/13 3:00:00,holiday,0,1
2019/08/13 4:00:00,holiday,0,1
2019/08/13 5:00:00,holiday,0,1
2019/08/13 6:00:00,holiday,0,1
2019/08/13 7:00:00,holiday,0,1
2019/08/13 8:00:00,holiday,0,1
2019/08/13 9:00:00,holiday,0,1
2019/08/14 0:00:00,holiday,0,1
2019/08/14 1:00:00,holiday,0,1
2019/08/14 10:00:00,holiday,0,1
2019/08/14 11:00:00,holiday,0,1
2019/08/14 12:00:00,holiday,0,1
2019/08/14 13:00:00,holiday,0,1
2019/08/14 14:00:00,holiday,0,1
2019/08/14 15:00:00,holiday,0,1
2019/08/14 16:00:00,holiday,0,1
2019/08/14 17:00:00,holiday,0,1
2019/08/14 18:00:00,holiday,0,1
2019/08/14 19:00:00,holiday,0,1
2019/08/14 2:00:00,holiday,0,1
2019/08/14 20:00:00,holiday,0,1
2019/08/14 21:00:00,holiday,0,1
2019/08/14 22:00:00,holiday,0,1
2019/08/14 23:00:00,holiday,0,1
2019/08/14 3:00:00,holiday,0,1
2019/08/14 4:00:00,holiday,0,1
2019/08/14 5:00:00,holiday,0,1
2019/08/14 6:00:00,holiday,0,1
2019/08/14 7:00:00,holiday,0,1
2019/08/14 8:00:00,holiday,0,1
2019/08/14 9:00:00,holiday,0,1
2019/08/15 0:00:00,holiday,0,1
2019/08/15 1:00:00,holiday,0,1
2019/08/15 10:00:00,hotday,0,1
2019/08/15 10:00:00,holiday,0,1
2019/08/15 11:00:00,holiday,0,1
2019/08/15 12:00:00,holiday,0,1
2019/08/15 13:00:00,holiday,0,1
2019/08/15 14:00:00,holiday,0,1
2019/08/15 15:00:00,holiday,0,1
2019/08/15 16:00:00,holiday,0,1
2019/08/15 17:00:00,holiday,0,1
2019/08/15 18:00:00,holiday,0,1
2019/08/15 19:00:00,holiday,0,1
2019/08/15 2:00:00,holiday,0,1
2019/08/15 20:00:00,holiday,0,1
2019/08/15 21:00:00,holiday,0,1
2019/08/15 22:00:00,holiday,0,1
2019/08/15 23:00:00,holiday,0,1
2019/08/15 3:00:00,holiday,0,1
2019/08/15 4:00:00,holiday,0,1
2019/08/15 5:00:00,holiday,0,1
2019/08/15 6:00:00,holiday,0,1
2019/08/15 7:00:00,holiday,0,1
2019/08/15 8:00:00,holiday,0,1
2019/08/15 9:00:00,holiday,0,1
2019/08/17 10:00:00,hotday,0,1
2019/08/17 11:00:00,hotday,0,1
2019/08/17 12:00:00,hotday,0,1
2019/08/17 13:00:00,hotday,0,1
2019/08/17 14:00:00,hotday,0,1
2019/08/17 15:00:00,hotday,0,1
2019/08/17 16:00:00,hotday,0,1
2019/08/18 10:00:00,hotday,0,1
2019/08/18 11:00:00,hotday,0,1
2019/08/18 12:00:00,hotday,0,1
2019/08/18 13:00:00,hotday,0,1
2019/08/18 14:00:00,hotday,0,1
2019/08/18 15:00:00,hotday,0,1
2019/08/18 16:00:00,hotday,0,1
2019/08/29 11:00:00,hotday,0,1
2019/08/29 12:00:00,hotday,0,1
2019/08/29 13:00:00,hotday,0,1
2019/08/29 15:00:00,hotday,0,1
2019/09/16 0:00:00,holiday,0,1
2019/09/16 1:00:00,holiday,0,1
2019/09/16 10:00:00,holiday,0,1
2019/09/16 11:00:00,holiday,0,1
2019/09/16 12:00:00,holiday,0,1
2019/09/16 13:00:00,holiday,0,1
2019/09/16 14:00:00,holiday,0,1
2019/09/16 15:00:00,holiday,0,1
2019/09/16 16:00:00,holiday,0,1
2019/09/16 17:00:00,holiday,0,1
2019/09/16 18:00:00,holiday,0,1
2019/09/16 19:00:00,holiday,0,1
2019/09/16 2:00:00,holiday,0,1
2019/09/16 20:00:00,holiday,0,1
2019/09/16 21:00:00,holiday,0,1
2019/09/16 22:00:00,holiday,0,1
2019/09/16 23:00:00,holiday,0,1
2019/09/16 3:00:00,holiday,0,1
2019/09/16 4:00:00,holiday,0,1
2019/09/16 5:00:00,holiday,0,1
2019/09/16 6:00:00,holiday,0,1
2019/09/16 7:00:00,holiday,0,1
2019/09/16 8:00:00,holiday,0,1
2019/09/16 9:00:00,holiday,0,1
2019/09/23 0:00:00,holiday,0,1
2019/09/23 1:00:00,holiday,0,1
2019/09/23 10:00:00,holiday,0,1
2019/09/23 11:00:00,holiday,0,1
2019/09/23 12:00:00,holiday,0,1
2019/09/23 13:00:00,holiday,0,1
2019/09/23 14:00:00,holiday,0,1
2019/09/23 15:00:00,holiday,0,1
2019/09/23 16:00:00,holiday,0,1
2019/09/23 17:00:00,holiday,0,1
2019/09/23 18:00:00,holiday,0,1
2019/09/23 19:00:00,holiday,0,1
2019/09/23 2:00:00,holiday,0,1
2019/09/23 20:00:00,holiday,0,1
2019/09/23 21:00:00,holiday,0,1
2019/09/23 22:00:00,holiday,0,1
2019/09/23 23:00:00,holiday,0,1
2019/09/23 3:00:00,holiday,0,1
2019/09/23 4:00:00,holiday,0,1
2019/09/23 5:00:00,holiday,0,1
2019/09/23 6:00:00,holiday,0,1
2019/09/23 7:00:00,holiday,0,1
2019/09/23 8:00:00,holiday,0,1
2019/09/23 9:00:00,holiday,0,1
2019/10/14 0:00:00,holiday,0,1
2019/10/14 1:00:00,holiday,0,1
2019/10/14 10:00:00,holiday,0,1
2019/10/14 11:00:00,holiday,0,1
2019/10/14 12:00:00,holiday,0,1
2019/10/14 13:00:00,holiday,0,1
2019/10/14 14:00:00,holiday,0,1
2019/10/14 15:00:00,holiday,0,1
2019/10/14 16:00:00,holiday,0,1
2019/10/14 17:00:00,holiday,0,1
2019/10/14 18:00:00,holiday,0,1
2019/10/14 19:00:00,holiday,0,1
2019/10/14 2:00:00,holiday,0,1
2019/10/14 20:00:00,holiday,0,1
2019/10/14 21:00:00,holiday,0,1
2019/10/14 22:00:00,holiday,0,1
2019/10/14 23:00:00,holiday,0,1
2019/10/14 3:00:00,holiday,0,1
2019/10/14 4:00:00,holiday,0,1
2019/10/14 5:00:00,holiday,0,1
2019/10/14 6:00:00,holiday,0,1
2019/10/14 7:00:00,holiday,0,1
2019/10/14 8:00:00,holiday,0,1
2019/10/14 9:00:00,holiday,0,1
2019/10/22 0:00:00,holiday,0,1
2019/10/22 1:00:00,holiday,0,1
2019/10/22 10:00:00,holiday,0,1
2019/10/22 11:00:00,holiday,0,1
2019/10/22 12:00:00,holiday,0,1
2019/10/22 13:00:00,holiday,0,1
2019/10/22 14:00:00,holiday,0,1
2019/10/22 15:00:00,holiday,0,1
2019/10/22 16:00:00,holiday,0,1
2019/10/22 17:00:00,holiday,0,1
2019/10/22 18:00:00,holiday,0,1
2019/10/22 19:00:00,holiday,0,1
2019/10/22 2:00:00,holiday,0,1
2019/10/22 20:00:00,holiday,0,1
2019/10/22 21:00:00,holiday,0,1
2019/10/22 22:00:00,holiday,0,1
2019/10/22 23:00:00,holiday,0,1
2019/10/22 3:00:00,holiday,0,1
2019/10/22 4:00:00,holiday,0,1
2019/10/22 5:00:00,holiday,0,1
2019/10/22 6:00:00,holiday,0,1
2019/10/22 7:00:00,holiday,0,1
2019/10/22 8:00:00,holiday,0,1
2019/10/22 9:00:00,holiday,0,1
2019/11/03 0:00:00,holiday,0,1
2019/11/03 1:00:00,holiday,0,1
2019/11/03 10:00:00,holiday,0,1
2019/11/03 11:00:00,holiday,0,1
2019/11/03 12:00:00,holiday,0,1
2019/11/03 13:00:00,holiday,0,1
2019/11/03 14:00:00,holiday,0,1
2019/11/03 15:00:00,holiday,0,1
2019/11/03 16:00:00,holiday,0,1
2019/11/03 17:00:00,holiday,0,1
2019/11/03 18:00:00,holiday,0,1
2019/11/03 19:00:00,holiday,0,1
2019/11/03 2:00:00,holiday,0,1
2019/11/03 20:00:00,holiday,0,1
2019/11/03 21:00:00,holiday,0,1
2019/11/03 22:00:00,holiday,0,1
2019/11/03 23:00:00,holiday,0,1
2019/11/03 3:00:00,holiday,0,1
2019/11/03 4:00:00,holiday,0,1
2019/11/03 5:00:00,holiday,0,1
2019/11/03 6:00:00,holiday,0,1
2019/11/03 7:00:00,holiday,0,1
2019/11/03 8:00:00,holiday,0,1
2019/11/03 9:00:00,holiday,0,1
2019/11/04 0:00:00,holiday,0,1
2019/11/04 1:00:00,holiday,0,1
2019/11/04 10:00:00,holiday,0,1
2019/11/04 11:00:00,holiday,0,1
2019/11/04 12:00:00,holiday,0,1
2019/11/04 13:00:00,holiday,0,1
2019/11/04 14:00:00,holiday,0,1
2019/11/04 15:00:00,holiday,0,1
2019/11/04 16:00:00,holiday,0,1
2019/11/04 17:00:00,holiday,0,1
2019/11/04 18:00:00,holiday,0,1
2019/11/04 19:00:00,holiday,0,1
2019/11/04 2:00:00,holiday,0,1
2019/11/04 20:00:00,holiday,0,1
2019/11/04 21:00:00,holiday,0,1
2019/11/04 22:00:00,holiday,0,1
2019/11/04 23:00:00,holiday,0,1
2019/11/04 3:00:00,holiday,0,1
2019/11/04 4:00:00,holiday,0,1
2019/11/04 5:00:00,holiday,0,1
2019/11/04 6:00:00,holiday,0,1
2019/11/04 7:00:00,holiday,0,1
2019/11/04 8:00:00,holiday,0,1
2019/11/04 9:00:00,holiday,0,1
2019/11/23 0:00:00,holiday,0,1
2019/11/23 1:00:00,holiday,0,1
2019/11/23 10:00:00,holiday,0,1
2019/11/23 11:00:00,holiday,0,1
2019/11/23 12:00:00,holiday,0,1
2019/11/23 13:00:00,holiday,0,1
2019/11/23 14:00:00,holiday,0,1
2019/11/23 15:00:00,holiday,0,1
2019/11/23 16:00:00,holiday,0,1
2019/11/23 17:00:00,holiday,0,1
2019/11/23 18:00:00,holiday,0,1
2019/11/23 19:00:00,holiday,0,1
2019/11/23 2:00:00,holiday,0,1
2019/11/23 20:00:00,holiday,0,1
2019/11/23 21:00:00,holiday,0,1
2019/11/23 22:00:00,holiday,0,1
2019/11/23 23:00:00,holiday,0,1
2019/11/23 3:00:00,holiday,0,1
2019/11/23 4:00:00,holiday,0,1
2019/11/23 5:00:00,holiday,0,1
2019/11/23 6:00:00,holiday,0,1
2019/11/23 7:00:00,holiday,0,1
2019/11/23 8:00:00,holiday,0,1
2019/11/23 9:00:00,holiday,0,1
2019/12/23 0:00:00,holiday,0,1
2019/12/23 1:00:00,holiday,0,1
2019/12/23 10:00:00,holiday,0,1
2019/12/23 11:00:00,holiday,0,1
2019/12/23 12:00:00,holiday,0,1
2019/12/23 13:00:00,holiday,0,1
2019/12/23 14:00:00,holiday,0,1
2019/12/23 15:00:00,holiday,0,1
2019/12/23 16:00:00,holiday,0,1
2019/12/23 17:00:00,holiday,0,1
2019/12/23 18:00:00,holiday,0,1
2019/12/23 19:00:00,holiday,0,1
2019/12/23 2:00:00,holiday,0,1
2019/12/23 20:00:00,holiday,0,1
2019/12/23 21:00:00,holiday,0,1
2019/12/23 22:00:00,holiday,0,1
2019/12/23 23:00:00,holiday,0,1
2019/12/23 3:00:00,holiday,0,1
2019/12/23 4:00:00,holiday,0,1
2019/12/23 5:00:00,holiday,0,1
2019/12/23 6:00:00,holiday,0,1
2019/12/23 7:00:00,holiday,0,1
2019/12/23 8:00:00,holiday,0,1
2019/12/23 9:00:00,holiday,0,1
2019/12/30 0:00:00,holiday,0,1
2019/12/30 1:00:00,holiday,0,1
2019/12/30 10:00:00,holiday,0,1
2019/12/30 11:00:00,holiday,0,1
2019/12/30 12:00:00,holiday,0,1
2019/12/30 13:00:00,holiday,0,1
2019/12/30 14:00:00,holiday,0,1
2019/12/30 15:00:00,holiday,0,1
2019/12/30 16:00:00,holiday,0,1
2019/12/30 17:00:00,holiday,0,1
2019/12/30 18:00:00,holiday,0,1
2019/12/30 19:00:00,holiday,0,1
2019/12/30 2:00:00,holiday,0,1
2019/12/30 20:00:00,holiday,0,1
2019/12/30 21:00:00,holiday,0,1
2019/12/30 22:00:00,holiday,0,1
2019/12/30 23:00:00,holiday,0,1
2019/12/30 3:00:00,holiday,0,1
2019/12/30 4:00:00,holiday,0,1
2019/12/30 5:00:00,holiday,0,1
2019/12/30 6:00:00,holiday,0,1
2019/12/30 7:00:00,holiday,0,1
2019/12/30 8:00:00,holiday,0,1
2019/12/30 9:00:00,holiday,0,1
2019/12/31 0:00:00,holiday,0,1
2019/12/31 1:00:00,holiday,0,1
2019/12/31 10:00:00,holiday,0,1
2019/12/31 11:00:00,holiday,0,1
2019/12/31 12:00:00,holiday,0,1
2019/12/31 13:00:00,holiday,0,1
2019/12/31 14:00:00,holiday,0,1
2019/12/31 15:00:00,holiday,0,1
2019/12/31 16:00:00,holiday,0,1
2019/12/31 17:00:00,holiday,0,1
2019/12/31 18:00:00,holiday,0,1
2019/12/31 19:00:00,holiday,0,1
2019/12/31 2:00:00,holiday,0,1
2019/12/31 20:00:00,holiday,0,1
2019/12/31 21:00:00,holiday,0,1
2019/12/31 22:00:00,holiday,0,1
2019/12/31 23:00:00,holiday,0,1
2019/12/31 3:00:00,holiday,0,1
2019/12/31 4:00:00,holiday,0,1
2019/12/31 5:00:00,holiday,0,1
2019/12/31 6:00:00,holiday,0,1
2019/12/31 7:00:00,holiday,0,1
2019/12/31 8:00:00,holiday,0,1
2019/12/31 9:00:00,holiday,0,1
